2026/09/05 18:17:45.694, NVIDIA GeForce RTX 3090, P0, 270.00 W, 160.43 W, 67, 1 MiB, 24576 MiB, 0 %
2026/09/06 01:38:39.066, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.71 W, 73, 13034 MiB, 24576 MiB, 3 %
2026/09/06 01:38:49.067, NVIDIA GeForce RTX 3090, P2, 270.00 W, 203.91 W, 71, 13034 MiB, 24576 MiB, 0 %
2026/09/06 01:38:59.069, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.14 W, 72, 13034 MiB, 24576 MiB, 26 %
2026/09/06 01:39:09.070, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.55 W, 73, 13034 MiB, 24576 MiB, 62 %
2026/09/06 01:39:19.072, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.40 W, 72, 13034 MiB, 24576 MiB, 29 %
2026/09/06 01:39:29.073, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.19 W, 72, 13034 MiB, 24576 MiB, 49 %
2026/09/06 01:39:39.075, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.32 W, 74, 13034 MiB, 24576 MiB, 33 %
2026/09/06 01:39:49.076, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.11 W, 73, 13034 MiB, 24576 MiB, 0 %
2026/09/06 01:39:59.077, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.12 W, 71, 13034 MiB, 24576 MiB, 3 %
2026/09/06 01:40:09.078, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.32 W, 71, 13034 MiB, 24576 MiB, 8 %
2026/09/06 01:40:19.079, NVIDIA GeForce RTX 3090, P2, 270.00 W, 242.76 W, 73, 13034 MiB, 24576 MiB, 61 %
2026/09/06 01:40:29.080, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.60 W, 73, 13034 MiB, 24576 MiB, 52 %
2026/09/06 01:40:39.082, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.41 W, 70, 13034 MiB, 24576 MiB, 0 %
2026/09/06 01:40:49.083, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.00 W, 73, 13034 MiB, 24576 MiB, 68 %
2026/09/06 01:40:59.084, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.45 W, 72, 13034 MiB, 24576 MiB, 36 %
2026/09/06 01:41:09.085, NVIDIA GeForce RTX 3090, P2, 270.00 W, 209.83 W, 71, 13034 MiB, 24576 MiB, 5 %
2026/09/06 01:41:19.086, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.33 W, 73, 13034 MiB, 24576 MiB, 52 %
2026/09/06 01:41:29.087, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.21 W, 71, 13034 MiB, 24576 MiB, 48 %
2026/09/06 01:41:39.089, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.19 W, 72, 13034 MiB, 24576 MiB, 48 %
2026/09/06 01:41:49.090, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.33 W, 73, 13034 MiB, 24576 MiB, 21 %
2026/09/06 01:41:59.091, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.62 W, 70, 13034 MiB, 24576 MiB, 0 %
2026/09/06 01:42:09.092, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.21 W, 73, 13034 MiB, 24576 MiB, 36 %
2026/09/06 01:42:19.093, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.78 W, 73, 13034 MiB, 24576 MiB, 8 %
2026/09/06 01:42:29.095, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.63 W, 71, 13034 MiB, 24576 MiB, 8 %
2026/09/06 01:42:39.096, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.19 W, 73, 13034 MiB, 24576 MiB, 47 %
2026/09/06 01:42:49.097, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.75 W, 72, 13034 MiB, 24576 MiB, 40 %
2026/09/06 01:42:59.098, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.05 W, 69, 13034 MiB, 24576 MiB, 47 %
2026/09/06 01:43:09.099, NVIDIA GeForce RTX 3090, P2, 270.00 W, 241.50 W, 72, 13034 MiB, 24576 MiB, 16 %
2026/09/06 01:43:19.101, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.83 W, 72, 13034 MiB, 24576 MiB, 60 %
2026/09/06 01:43:29.102, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.73 W, 72, 13034 MiB, 24576 MiB, 7 %
2026/09/06 01:43:39.103, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.07 W, 72, 13034 MiB, 24576 MiB, 37 %
2026/09/06 01:43:49.104, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.26 W, 73, 13034 MiB, 24576 MiB, 62 %
2026/09/06 01:43:59.106, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.89 W, 71, 13034 MiB, 24576 MiB, 15 %
2026/09/06 01:44:09.107, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.21 W, 72, 13034 MiB, 24576 MiB, 34 %
2026/09/06 01:44:19.109, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.90 W, 73, 13034 MiB, 24576 MiB, 12 %
2026/09/06 01:44:29.110, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.73 W, 72, 13034 MiB, 24576 MiB, 26 %
2026/09/06 01:44:39.112, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.61 W, 72, 13034 MiB, 24576 MiB, 63 %
2026/09/06 01:44:49.113, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.05 W, 72, 13034 MiB, 24576 MiB, 33 %
2026/09/06 01:44:59.114, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.62 W, 74, 13034 MiB, 24576 MiB, 14 %
2026/09/06 01:45:09.115, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.93 W, 72, 13034 MiB, 24576 MiB, 44 %
2026/09/06 01:45:19.116, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.53 W, 71, 13034 MiB, 24576 MiB, 0 %
2026/09/06 01:45:29.117, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.30 W, 74, 13034 MiB, 24576 MiB, 33 %
2026/09/06 01:45:39.118, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.04 W, 71, 13034 MiB, 24576 MiB, 46 %
2026/09/06 01:45:49.120, NVIDIA GeForce RTX 3090, P2, 270.00 W, 209.41 W, 71, 13034 MiB, 24576 MiB, 6 %
2026/09/06 01:45:59.121, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.66 W, 73, 13034 MiB, 24576 MiB, 60 %
2026/09/06 01:46:09.122, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.12 W, 73, 13034 MiB, 24576 MiB, 36 %
2026/09/06 01:46:19.124, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.38 W, 70, 13034 MiB, 24576 MiB, 0 %
2026/09/06 01:46:29.125, NVIDIA GeForce RTX 3090, P2, 270.00 W, 243.90 W, 72, 13034 MiB, 24576 MiB, 46 %
2026/09/06 01:46:39.126, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.27 W, 73, 13034 MiB, 24576 MiB, 25 %
2026/09/06 01:46:49.127, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.11 W, 71, 13034 MiB, 24576 MiB, 14 %
2026/09/06 01:46:59.129, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.02 W, 71, 13034 MiB, 24576 MiB, 38 %
2026/09/06 01:47:09.130, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.92 W, 73, 13034 MiB, 24576 MiB, 9 %
2026/09/06 01:47:19.131, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.96 W, 70, 13034 MiB, 24576 MiB, 0 %
2026/09/06 01:47:29.132, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.82 W, 72, 13034 MiB, 24576 MiB, 63 %
2026/09/06 01:47:39.133, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.78 W, 71, 13034 MiB, 24576 MiB, 47 %
2026/09/06 01:47:49.135, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.40 W, 73, 13034 MiB, 24576 MiB, 34 %
2026/09/06 01:47:59.136, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.27 W, 70, 13034 MiB, 24576 MiB, 47 %
2026/09/06 01:48:09.137, NVIDIA GeForce RTX 3090, P2, 270.00 W, 209.00 W, 71, 13034 MiB, 24576 MiB, 0 %
2026/09/06 01:48:19.138, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.74 W, 73, 13034 MiB, 24576 MiB, 47 %
2026/09/06 01:48:29.139, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.12 W, 73, 13034 MiB, 24576 MiB, 62 %
2026/09/06 01:48:39.141, NVIDIA GeForce RTX 3090, P2, 270.00 W, 206.71 W, 73, 13034 MiB, 24576 MiB, 36 %
2026/09/06 01:48:49.142, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.94 W, 72, 13034 MiB, 24576 MiB, 53 %
2026/09/06 01:48:59.143, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.65 W, 71, 13034 MiB, 24576 MiB, 0 %
2026/09/06 01:49:09.144, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.90 W, 73, 13034 MiB, 24576 MiB, 67 %
2026/09/06 01:49:19.145, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.18 W, 71, 13034 MiB, 24576 MiB, 47 %
2026/09/06 01:49:29.147, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.29 W, 71, 13034 MiB, 24576 MiB, 2 %
2026/09/06 01:49:39.148, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.26 W, 72, 13034 MiB, 24576 MiB, 52 %
2026/09/06 01:49:49.149, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.64 W, 73, 13034 MiB, 24576 MiB, 8 %
2026/09/06 01:49:59.150, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.57 W, 70, 13034 MiB, 24576 MiB, 1 %
2026/09/06 01:50:09.152, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.22 W, 72, 13034 MiB, 24576 MiB, 47 %
2026/09/06 01:50:19.154, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.99 W, 73, 13034 MiB, 24576 MiB, 55 %
2026/09/06 01:50:29.155, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.77 W, 73, 13034 MiB, 24576 MiB, 30 %
2026/09/06 01:50:39.156, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.64 W, 73, 13034 MiB, 24576 MiB, 35 %
2026/09/06 01:50:49.157, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.08 W, 71, 13034 MiB, 24576 MiB, 0 %
2026/09/06 01:50:59.159, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.09 W, 73, 13034 MiB, 24576 MiB, 47 %
2026/09/06 01:51:09.160, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.65 W, 71, 13034 MiB, 24576 MiB, 60 %
2026/09/06 01:51:19.161, NVIDIA GeForce RTX 3090, P2, 270.00 W, 202.36 W, 69, 13034 MiB, 24576 MiB, 5 %
2026/09/06 01:51:29.162, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.13 W, 73, 13034 MiB, 24576 MiB, 57 %
2026/09/06 01:51:39.164, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.42 W, 71, 13034 MiB, 24576 MiB, 2 %
2026/09/06 01:51:49.165, NVIDIA GeForce RTX 3090, P2, 270.00 W, 206.00 W, 70, 13034 MiB, 24576 MiB, 5 %
2026/09/06 01:51:59.166, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.22 W, 72, 13034 MiB, 24576 MiB, 51 %
2026/09/06 01:52:09.168, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.29 W, 71, 13034 MiB, 24576 MiB, 15 %
2026/09/06 01:52:19.169, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.73 W, 71, 13034 MiB, 24576 MiB, 9 %
2026/09/06 01:52:29.170, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.13 W, 72, 13034 MiB, 24576 MiB, 47 %
2026/09/06 01:52:39.172, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.07 W, 74, 13034 MiB, 24576 MiB, 2 %
2026/09/06 01:52:49.173, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.62 W, 71, 13034 MiB, 24576 MiB, 3 %
2026/09/06 01:52:59.174, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.99 W, 72, 13034 MiB, 24576 MiB, 62 %
2026/09/06 01:53:09.176, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.54 W, 73, 13034 MiB, 24576 MiB, 36 %
2026/09/06 01:53:19.177, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.71 W, 70, 13034 MiB, 24576 MiB, 5 %
2026/09/06 01:53:29.178, NVIDIA GeForce RTX 3090, P2, 270.00 W, 241.45 W, 72, 13034 MiB, 24576 MiB, 61 %
2026/09/06 01:53:39.180, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.19 W, 73, 13034 MiB, 24576 MiB, 35 %
2026/09/06 01:53:49.181, NVIDIA GeForce RTX 3090, P2, 270.00 W, 203.01 W, 71, 13034 MiB, 24576 MiB, 2 %
2026/09/06 01:53:59.182, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.52 W, 72, 13034 MiB, 24576 MiB, 63 %
2026/09/06 01:54:09.184, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.90 W, 72, 13034 MiB, 24576 MiB, 60 %
2026/09/06 01:54:19.185, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.33 W, 72, 13034 MiB, 24576 MiB, 36 %
2026/09/06 01:54:29.186, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.89 W, 73, 13034 MiB, 24576 MiB, 30 %
2026/09/06 01:54:39.188, NVIDIA GeForce RTX 3090, P2, 270.00 W, 202.67 W, 71, 13034 MiB, 24576 MiB, 0 %
2026/09/06 01:54:49.189, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.95 W, 72, 13034 MiB, 24576 MiB, 47 %
2026/09/06 01:54:59.190, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.65 W, 74, 13034 MiB, 24576 MiB, 5 %
2026/09/06 01:55:09.191, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.20 W, 70, 13034 MiB, 24576 MiB, 20 %
2026/09/06 01:55:19.192, NVIDIA GeForce RTX 3090, P2, 270.00 W, 250.27 W, 74, 13034 MiB, 24576 MiB, 53 %
2026/09/06 01:55:29.194, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.45 W, 73, 13034 MiB, 24576 MiB, 5 %
2026/09/06 01:55:39.195, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.61 W, 72, 13034 MiB, 24576 MiB, 5 %
2026/09/06 01:55:49.196, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.98 W, 72, 13034 MiB, 24576 MiB, 63 %
2026/09/06 01:55:59.198, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.76 W, 73, 13034 MiB, 24576 MiB, 47 %
2026/09/06 01:56:09.199, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.59 W, 73, 13034 MiB, 24576 MiB, 34 %
2026/09/06 01:56:19.200, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.89 W, 71, 13034 MiB, 24576 MiB, 91 %
2026/09/06 01:56:29.201, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.10 W, 70, 13034 MiB, 24576 MiB, 0 %
2026/09/06 01:56:39.202, NVIDIA GeForce RTX 3090, P2, 270.00 W, 243.28 W, 72, 13034 MiB, 24576 MiB, 35 %
2026/09/06 01:56:49.204, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.45 W, 72, 13034 MiB, 24576 MiB, 22 %
2026/09/06 01:56:59.205, NVIDIA GeForce RTX 3090, P2, 270.00 W, 203.83 W, 71, 13034 MiB, 24576 MiB, 0 %
2026/09/06 01:57:09.206, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.62 W, 71, 13034 MiB, 24576 MiB, 58 %
2026/09/06 01:57:19.207, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.29 W, 74, 13034 MiB, 24576 MiB, 2 %
2026/09/06 01:57:29.209, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.19 W, 72, 13034 MiB, 24576 MiB, 30 %
2026/09/06 01:57:39.210, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.40 W, 73, 13034 MiB, 24576 MiB, 61 %
2026/09/06 01:57:49.211, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.40 W, 73, 13034 MiB, 24576 MiB, 47 %
2026/09/06 01:57:59.212, NVIDIA GeForce RTX 3090, P2, 270.00 W, 203.20 W, 73, 13034 MiB, 24576 MiB, 36 %
2026/09/06 01:58:09.214, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.49 W, 72, 13034 MiB, 24576 MiB, 13 %
2026/09/06 01:58:19.215, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.12 W, 72, 13034 MiB, 24576 MiB, 33 %
2026/09/06 01:58:29.217, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.12 W, 73, 13034 MiB, 24576 MiB, 47 %
2026/09/06 01:58:39.218, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.08 W, 73, 13034 MiB, 24576 MiB, 47 %
2026/09/06 01:58:49.219, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.85 W, 71, 13034 MiB, 24576 MiB, 14 %
2026/09/06 01:58:59.220, NVIDIA GeForce RTX 3090, P2, 270.00 W, 209.09 W, 73, 13034 MiB, 24576 MiB, 60 %
2026/09/06 01:59:09.221, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.41 W, 72, 13034 MiB, 24576 MiB, 39 %
2026/09/06 01:59:19.223, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.87 W, 71, 13034 MiB, 24576 MiB, 48 %
2026/09/06 01:59:29.224, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.39 W, 73, 13034 MiB, 24576 MiB, 55 %
2026/09/06 01:59:39.225, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.40 W, 72, 13034 MiB, 24576 MiB, 6 %
2026/09/06 01:59:49.226, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.61 W, 70, 13034 MiB, 24576 MiB, 18 %
2026/09/06 01:59:59.228, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.30 W, 71, 13034 MiB, 24576 MiB, 62 %
2026/09/06 02:00:09.229, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.71 W, 73, 13034 MiB, 24576 MiB, 37 %
2026/09/06 02:00:19.230, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.31 W, 71, 13034 MiB, 24576 MiB, 9 %
2026/09/06 02:00:29.231, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.84 W, 72, 13034 MiB, 24576 MiB, 47 %
2026/09/06 02:00:39.233, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.84 W, 72, 13034 MiB, 24576 MiB, 39 %
2026/09/06 02:00:49.234, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.80 W, 70, 13034 MiB, 24576 MiB, 0 %
2026/09/06 02:00:59.235, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.60 W, 73, 13034 MiB, 24576 MiB, 50 %
2026/09/06 02:01:09.236, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.68 W, 73, 13034 MiB, 24576 MiB, 0 %
2026/09/06 02:01:19.238, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.95 W, 72, 13034 MiB, 24576 MiB, 1 %
2026/09/06 02:01:29.239, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.82 W, 73, 13034 MiB, 24576 MiB, 52 %
2026/09/06 02:01:39.240, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.87 W, 74, 13034 MiB, 24576 MiB, 61 %
2026/09/06 02:01:49.241, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.52 W, 73, 13034 MiB, 24576 MiB, 55 %
2026/09/06 02:01:59.243, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.08 W, 72, 13034 MiB, 24576 MiB, 33 %
2026/09/06 02:02:09.244, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.48 W, 71, 13034 MiB, 24576 MiB, 8 %
2026/09/06 02:02:19.245, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.85 W, 73, 13034 MiB, 24576 MiB, 49 %
2026/09/06 02:02:29.246, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.95 W, 73, 13034 MiB, 24576 MiB, 63 %
2026/09/06 02:02:39.247, NVIDIA GeForce RTX 3090, P2, 270.00 W, 214.87 W, 74, 13034 MiB, 24576 MiB, 46 %
2026/09/06 02:02:49.248, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.46 W, 72, 13034 MiB, 24576 MiB, 38 %
2026/09/06 02:02:59.250, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.47 W, 71, 13034 MiB, 24576 MiB, 26 %
2026/09/06 02:03:09.251, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.18 W, 71, 13034 MiB, 24576 MiB, 13 %
2026/09/06 02:03:19.252, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.84 W, 71, 13034 MiB, 24576 MiB, 63 %
2026/09/06 02:03:29.253, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.59 W, 71, 13034 MiB, 24576 MiB, 0 %
2026/09/06 02:03:39.254, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.12 W, 71, 13034 MiB, 24576 MiB, 58 %
2026/09/06 02:03:49.255, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.80 W, 72, 13034 MiB, 24576 MiB, 48 %
2026/09/06 02:03:59.257, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.58 W, 71, 13034 MiB, 24576 MiB, 47 %
2026/09/06 02:04:09.258, NVIDIA GeForce RTX 3090, P2, 270.00 W, 244.69 W, 73, 13034 MiB, 24576 MiB, 68 %
2026/09/06 02:04:19.259, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.86 W, 73, 13034 MiB, 24576 MiB, 6 %
2026/09/06 02:04:29.261, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.52 W, 70, 13034 MiB, 24576 MiB, 3 %
2026/09/06 02:04:39.262, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.75 W, 72, 13034 MiB, 24576 MiB, 9 %
2026/09/06 02:04:49.263, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.98 W, 73, 13034 MiB, 24576 MiB, 4 %
2026/09/06 02:04:59.265, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.03 W, 71, 13034 MiB, 24576 MiB, 4 %
2026/09/06 02:05:09.266, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.18 W, 73, 13034 MiB, 24576 MiB, 46 %
2026/09/06 02:05:19.267, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.48 W, 73, 13034 MiB, 24576 MiB, 55 %
2026/09/06 02:05:29.268, NVIDIA GeForce RTX 3090, P2, 270.00 W, 205.83 W, 73, 13034 MiB, 24576 MiB, 0 %
2026/09/06 02:05:39.270, NVIDIA GeForce RTX 3090, P2, 270.00 W, 247.84 W, 73, 13034 MiB, 24576 MiB, 12 %
2026/09/06 02:05:49.271, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.49 W, 72, 13034 MiB, 24576 MiB, 48 %
2026/09/06 02:05:59.272, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.67 W, 74, 13034 MiB, 24576 MiB, 61 %
2026/09/06 02:06:09.273, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.26 W, 72, 13034 MiB, 24576 MiB, 34 %
2026/09/06 02:06:19.275, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.45 W, 73, 13034 MiB, 24576 MiB, 39 %
2026/09/06 02:06:29.276, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.00 W, 72, 13034 MiB, 24576 MiB, 52 %
2026/09/06 02:06:39.277, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.43 W, 70, 13034 MiB, 24576 MiB, 1 %
2026/09/06 02:06:49.278, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.71 W, 71, 13034 MiB, 24576 MiB, 66 %
2026/09/06 02:06:59.279, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.33 W, 71, 13034 MiB, 24576 MiB, 46 %
2026/09/06 02:07:09.281, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.68 W, 73, 13034 MiB, 24576 MiB, 1 %
2026/09/06 02:07:19.282, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.99 W, 72, 13034 MiB, 24576 MiB, 5 %
2026/09/06 02:07:29.283, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.59 W, 72, 13034 MiB, 24576 MiB, 63 %
2026/09/06 02:07:39.284, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.71 W, 72, 13034 MiB, 24576 MiB, 47 %
2026/09/06 02:07:49.286, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.08 W, 74, 13034 MiB, 24576 MiB, 0 %
2026/09/06 02:07:59.287, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.07 W, 71, 13034 MiB, 24576 MiB, 67 %
2026/09/06 02:08:09.288, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.95 W, 71, 13034 MiB, 24576 MiB, 5 %
2026/09/06 02:08:19.289, NVIDIA GeForce RTX 3090, P2, 270.00 W, 244.36 W, 73, 13034 MiB, 24576 MiB, 54 %
2026/09/06 02:08:29.290, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.45 W, 71, 13034 MiB, 24576 MiB, 48 %
2026/09/06 02:08:39.292, NVIDIA GeForce RTX 3090, P2, 270.00 W, 205.92 W, 70, 13034 MiB, 24576 MiB, 7 %
2026/09/06 02:08:49.293, NVIDIA GeForce RTX 3090, P2, 270.00 W, 244.63 W, 73, 13034 MiB, 24576 MiB, 61 %
2026/09/06 02:08:59.294, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.45 W, 73, 13034 MiB, 24576 MiB, 18 %
2026/09/06 02:09:09.295, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.25 W, 74, 13034 MiB, 24576 MiB, 62 %
2026/09/06 02:09:19.297, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.69 W, 72, 13034 MiB, 24576 MiB, 2 %
2026/09/06 02:09:29.298, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.51 W, 71, 13034 MiB, 24576 MiB, 47 %
2026/09/06 02:09:39.299, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.45 W, 73, 13034 MiB, 24576 MiB, 49 %
2026/09/06 02:09:49.300, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.45 W, 73, 13034 MiB, 24576 MiB, 34 %
2026/09/06 02:09:59.301, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.57 W, 71, 13034 MiB, 24576 MiB, 5 %
2026/09/06 02:10:09.303, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.60 W, 72, 13034 MiB, 24576 MiB, 55 %
