intervention,channel,decode_step,tree_depth,js,max_abs_delta,baseline_argmax,pulse_argmax,branch_flip,baseline_entropy,pulse_entropy
base:binomial-right-p075:eps-0.10,extra,5,5,0.0,0.0,9,9,0,2.4086222648620605,2.4086222648620605
base:binomial-right-p075:eps-0.10,extra,6,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,6,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,6,2,0.0,0.0,1,1,0,0.6921038031578064,0.6921038031578064
base:binomial-right-p075:eps-0.10,extra,6,3,0.0,0.0,2,2,0,1.022828459739685,1.022828459739685
base:binomial-right-p075:eps-0.10,extra,6,4,0.0,0.0,4,4,0,1.715801477432251,1.715801477432251
base:binomial-right-p075:eps-0.10,extra,6,5,0.0,0.0,9,9,0,2.408750534057617,2.408750534057617
base:binomial-right-p075:eps-0.10,extra,7,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,7,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,7,2,0.0,0.0,1,1,0,0.6927980184555054,0.6927980184555054
base:binomial-right-p075:eps-0.10,extra,7,3,0.0,0.0,2,2,0,1.0302042961120605,1.0302042961120605
base:binomial-right-p075:eps-0.10,extra,7,4,0.0,0.0,4,4,0,1.7233229875564575,1.7233229875564575
base:binomial-right-p075:eps-0.10,extra,7,5,0.0,0.0,9,9,0,2.416435718536377,2.416435718536377
base:binomial-right-p075:eps-0.10,extra,8,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,8,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,8,2,0.0,0.0,0,0,0,0.6912452578544617,0.6912452578544617
base:binomial-right-p075:eps-0.10,extra,8,3,0.0,0.0,2,2,0,1.0591470003128052,1.0591470003128052
base:binomial-right-p075:eps-0.10,extra,8,4,0.0,0.0,5,5,0,1.750950574874878,1.750950574874878
base:binomial-right-p075:eps-0.10,extra,8,5,0.0,0.0,11,11,0,2.4440855979919434,2.4440855979919434
base:binomial-right-p075:eps-0.10,extra,9,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,9,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,9,2,0.0,0.0,0,0,0,0.6929070353507996,0.6929070353507996
base:binomial-right-p075:eps-0.10,extra,9,3,0.0,0.0,2,2,0,1.047072410583496,1.047072410583496
base:binomial-right-p075:eps-0.10,extra,9,4,0.0,0.0,5,5,0,1.74020254611969,1.74020254611969
base:binomial-right-p075:eps-0.10,extra,9,5,0.0,0.0,11,11,0,2.4333043098449707,2.4333043098449707
base:binomial-right-p075:eps-0.10,extra,10,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,10,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,10,2,0.0,0.0,0,0,0,0.6921056509017944,0.6921056509017944
base:binomial-right-p075:eps-0.10,extra,10,3,0.0,0.0,2,2,0,1.054481029510498,1.054481029510498
base:binomial-right-p075:eps-0.10,extra,10,4,0.0,0.0,5,5,0,1.7475379705429077,1.7475379705429077
base:binomial-right-p075:eps-0.10,extra,10,5,0.0,0.0,11,11,0,2.4406449794769287,2.4406449794769287
base:binomial-right-p075:eps-0.10,extra,11,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,11,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,11,2,0.0,0.0,1,1,0,0.6928972005844116,0.6928972005844116
base:binomial-right-p075:eps-0.10,extra,11,3,0.0,0.0,2,2,0,1.0317082405090332,1.0317082405090332
base:binomial-right-p075:eps-0.10,extra,11,4,0.0,0.0,4,4,0,1.724522590637207,1.724522590637207
base:binomial-right-p075:eps-0.10,extra,11,5,0.0,0.0,9,9,0,2.417581081390381,2.417581081390381
base:binomial-right-p075:eps-0.10,extra,12,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,12,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,12,2,0.0,0.0,1,1,0,0.692953884601593,0.692953884601593
base:binomial-right-p075:eps-0.10,extra,12,3,0.0,0.0,2,2,0,1.0327017307281494,1.0327017307281494
base:binomial-right-p075:eps-0.10,extra,12,4,0.0,0.0,4,4,0,1.7257262468338013,1.7257262468338013
base:binomial-right-p075:eps-0.10,extra,12,5,0.0,0.0,9,9,0,2.418735980987549,2.418735980987549
base:binomial-right-p075:eps-0.10,extra,13,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,13,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,13,2,0.0,0.0,1,1,0,0.6926764249801636,0.6926764249801636
base:binomial-right-p075:eps-0.10,extra,13,3,0.0,0.0,2,2,0,1.0286054611206055,1.0286054611206055
base:binomial-right-p075:eps-0.10,extra,13,4,0.0,0.0,4,4,0,1.7216960191726685,1.7216960191726685
base:binomial-right-p075:eps-0.10,extra,13,5,0.0,0.0,9,9,0,2.4146623611450195,2.4146623611450195
base:binomial-right-p075:eps-0.10,extra,14,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,14,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,14,2,0.0,0.0,1,1,0,0.6931471824645996,0.6931471824645996
base:binomial-right-p075:eps-0.10,extra,14,3,0.0,0.0,2,2,0,1.0396487712860107,1.0396487712860107
base:binomial-right-p075:eps-0.10,extra,14,4,0.0,0.0,5,5,0,1.732786774635315,1.732786774635315
base:binomial-right-p075:eps-0.10,extra,14,5,0.0,0.0,11,11,0,2.425931930541992,2.425931930541992
base:binomial-right-p075:eps-0.10,extra,15,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,15,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,15,2,0.0,0.0,0,0,0,0.6930553913116455,0.6930553913116455
base:binomial-right-p075:eps-0.10,extra,15,3,0.0,0.0,2,2,0,1.0443235635757446,1.0443235635757446
base:binomial-right-p075:eps-0.10,extra,15,4,0.0,0.0,4,4,0,1.7372437715530396,1.7372437715530396
base:binomial-right-p075:eps-0.10,extra,15,5,0.0,0.0,8,8,0,2.4303860664367676,2.4303860664367676
base:binomial-right-p075:eps-0.10,extra,16,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,16,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,16,2,0.0,0.0,0,0,0,0.6918106079101562,0.6918106079101562
base:binomial-right-p075:eps-0.10,extra,16,3,0.0,0.0,2,2,0,1.056259274482727,1.056259274482727
base:binomial-right-p075:eps-0.10,extra,16,4,0.0,0.0,5,5,0,1.7477595806121826,1.7477595806121826
base:binomial-right-p075:eps-0.10,extra,16,5,0.0,0.0,11,11,0,2.440906286239624,2.440906286239624
base:binomial-right-p075:eps-0.10,extra,17,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,17,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,17,2,0.0,0.0,0,0,0,0.6914557218551636,0.6914557218551636
base:binomial-right-p075:eps-0.10,extra,17,3,0.0,0.0,2,2,0,1.0581116676330566,1.0581116676330566
base:binomial-right-p075:eps-0.10,extra,17,4,0.0,0.0,5,5,0,1.7484451532363892,1.7484451532363892
base:binomial-right-p075:eps-0.10,extra,17,5,0.0,0.0,11,11,0,2.441568613052368,2.441568613052368
base:binomial-right-p075:eps-0.10,extra,18,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,18,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,18,2,0.0,0.0,0,0,0,0.6844890713691711,0.6844890713691711
base:binomial-right-p075:eps-0.10,extra,18,3,0.0,0.0,2,2,0,1.076362133026123,1.076362133026123
base:binomial-right-p075:eps-0.10,extra,18,4,0.0,0.0,5,5,0,1.7581071853637695,1.7581071853637695
base:binomial-right-p075:eps-0.10,extra,18,5,0.0,0.0,11,11,0,2.451234817504883,2.451234817504883
base:binomial-right-p075:eps-0.10,extra,19,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,19,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,19,2,0.0,0.0,0,0,0,0.6901710033416748,0.6901710033416748
base:binomial-right-p075:eps-0.10,extra,19,3,0.0,0.0,2,2,0,1.0633963346481323,1.0633963346481323
base:binomial-right-p075:eps-0.10,extra,19,4,0.0,0.0,4,4,0,1.7533727884292603,1.7533727884292603
base:binomial-right-p075:eps-0.10,extra,19,5,0.0,0.0,11,11,0,2.4465172290802,2.4465172290802
base:binomial-right-p075:eps-0.10,extra,20,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,20,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,20,2,0.0,0.0,0,0,0,0.6930728554725647,0.6930728554725647
base:binomial-right-p075:eps-0.10,extra,20,3,0.0,0.0,2,2,0,1.0438700914382935,1.0438700914382935
base:binomial-right-p075:eps-0.10,extra,20,4,0.0,0.0,4,4,0,1.736687183380127,1.736687183380127
base:binomial-right-p075:eps-0.10,extra,20,5,0.0,0.0,8,8,0,2.429828643798828,2.429828643798828
base:binomial-right-p075:eps-0.10,extra,21,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,21,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,21,2,0.0,0.0,0,0,0,0.6907943487167358,0.6907943487167358
base:binomial-right-p075:eps-0.10,extra,21,3,0.0,0.0,2,2,0,1.0610754489898682,1.0610754489898682
base:binomial-right-p075:eps-0.10,extra,21,4,0.0,0.0,5,5,0,1.7524720430374146,1.7524720430374146
base:binomial-right-p075:eps-0.10,extra,21,5,0.0,0.0,11,11,0,2.445585012435913,2.445585012435913
base:binomial-right-p075:eps-0.10,extra,22,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,22,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,22,2,0.0,0.0,0,0,0,0.6901240348815918,0.6901240348815918
base:binomial-right-p075:eps-0.10,extra,22,3,0.0,0.0,2,2,0,1.0635701417922974,1.0635701417922974
base:binomial-right-p075:eps-0.10,extra,22,4,0.0,0.0,5,5,0,1.7549880743026733,1.7549880743026733
base:binomial-right-p075:eps-0.10,extra,22,5,0.0,0.0,11,11,0,2.448117733001709,2.448117733001709
base:binomial-right-p075:eps-0.10,extra,23,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.10,extra,23,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.10,extra,23,2,0.0,0.0,0,0,0,0.6914069652557373,0.6914069652557373
base:binomial-right-p075:eps-0.10,extra,23,3,0.0,0.0,2,2,0,1.0583785772323608,1.0583785772323608
base:binomial-right-p075:eps-0.10,extra,23,4,0.0,0.0,5,5,0,1.7508052587509155,1.7508052587509155
base:binomial-right-p075:eps-0.10,extra,23,5,0.0,0.0,11,11,0,2.4438796043395996,2.4438796043395996
base:binomial-right-p075:eps-0.01,base,0,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,0,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,0,2,4.0738086681813e-08,0.00028401613235473633,0,0,0,0.6373838186264038,0.6375788450241089
base:binomial-right-p075:eps-0.01,base,0,3,-5.258243618300185e-09,0.00028401613235473633,0,0,0,0.9930499792098999,0.9931551814079285
base:binomial-right-p075:eps-0.01,base,0,4,1.977341526071541e-07,0.00031071901321411133,0,0,0,1.5890429019927979,1.5888628959655762
base:binomial-right-p075:eps-0.01,base,0,5,1.9552589947124943e-07,0.00018548965454101562,0,0,0,2.2367615699768066,2.2365808486938477
base:binomial-right-p075:eps-0.01,base,1,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,1,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,1,2,1.886364771053195e-07,0.0005536675453186035,0,0,0,0.6139586567878723,0.614417314529419
base:binomial-right-p075:eps-0.01,base,1,3,1.9907383830286562e-07,0.0005536377429962158,0,0,0,0.9895931482315063,0.9897278547286987
base:binomial-right-p075:eps-0.01,base,1,4,2.2145832190290093e-07,0.0005270242691040039,0,0,0,1.6770100593566895,1.6771812438964844
base:binomial-right-p075:eps-0.01,base,1,5,2.927226887550205e-07,0.00036767125129699707,2,2,0,2.355576276779175,2.355797290802002
base:binomial-right-p075:eps-0.01,base,2,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,2,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,2,2,3.1694071367383003e-07,0.0007127225399017334,0,0,0,0.5945155620574951,0.5951815843582153
base:binomial-right-p075:eps-0.01,base,2,3,4.626199370250106e-07,0.0007126927375793457,0,0,0,1.0177161693572998,1.0176167488098145
base:binomial-right-p075:eps-0.01,base,2,4,4.748981154989451e-07,0.0004607737064361572,0,0,0,1.6899428367614746,1.6898791790008545
base:binomial-right-p075:eps-0.01,base,2,5,4.480752977542579e-07,0.0002304166555404663,1,1,0,2.3639636039733887,2.363938808441162
base:binomial-right-p075:eps-0.01,base,3,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,3,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,3,2,2.5381450541317463e-07,0.0006950497627258301,0,0,0,0.6537303924560547,0.6541275978088379
base:binomial-right-p075:eps-0.01,base,3,3,2.0855804905295372e-07,0.0006950199604034424,0,0,0,1.049169898033142,1.0490678548812866
base:binomial-right-p075:eps-0.01,base,3,4,3.4349068300798535e-07,0.00046181678771972656,0,0,0,1.7113738059997559,1.711409568786621
base:binomial-right-p075:eps-0.01,base,3,5,4.0148734115064144e-07,0.00027836859226226807,1,1,0,2.3707430362701416,2.3707878589630127
base:binomial-right-p075:eps-0.01,base,4,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,4,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,4,2,-1.1708834790624678e-08,0.00012034177780151367,0,0,0,0.6177819967269897,0.6176847815513611
base:binomial-right-p075:eps-0.01,base,4,3,3.483000909909606e-08,0.000142708420753479,0,0,0,1.039624571800232,1.039691686630249
base:binomial-right-p075:eps-0.01,base,4,4,6.222398951649666e-08,0.0002143383026123047,0,0,0,1.7085907459259033,1.7087039947509766
base:binomial-right-p075:eps-0.01,base,4,5,1.4101533452048898e-07,0.00013509392738342285,1,1,0,2.3293819427490234,2.3295063972473145
base:binomial-right-p075:eps-0.01,base,5,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,5,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,5,2,4.059838829562068e-07,0.0008657574653625488,0,0,0,0.6890344023704529,0.6891902685165405
base:binomial-right-p075:eps-0.01,base,5,3,3.812237991951406e-07,0.0008656978607177734,2,2,0,1.053797960281372,1.0533266067504883
base:binomial-right-p075:eps-0.01,base,5,4,4.307330527808517e-07,0.00045345723628997803,1,1,0,1.6563072204589844,1.65574049949646
base:binomial-right-p075:eps-0.01,base,5,5,4.277026164345443e-07,0.00022730976343154907,2,2,0,2.301750659942627,2.3013079166412354
base:binomial-right-p075:eps-0.01,base,6,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,6,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,6,2,4.7443609219044447e-07,0.0009659826755523682,0,0,0,0.6923111081123352,0.6923882961273193
base:binomial-right-p075:eps-0.01,base,6,3,5.00876922160387e-07,0.0009659826755523682,2,2,0,1.0525593757629395,1.0519838333129883
base:binomial-right-p075:eps-0.01,base,6,4,5.601104930974543e-07,0.0004859715700149536,5,5,0,1.6711277961730957,1.6704410314559937
base:binomial-right-p075:eps-0.01,base,6,5,5.136025720275939e-07,0.00026210397481918335,2,2,0,2.3368308544158936,2.3362345695495605
base:binomial-right-p075:eps-0.01,base,7,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,7,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,7,2,1.123844413086772e-07,0.0003021657466888428,0,0,0,0.6086922883987427,0.60895174741745
base:binomial-right-p075:eps-0.01,base,7,3,1.2518285075202584e-07,0.0003021657466888428,0,0,0,1.0854361057281494,1.0854383707046509
base:binomial-right-p075:eps-0.01,base,7,4,1.529406290501356e-07,0.0002556145191192627,1,1,0,1.7331006526947021,1.7328693866729736
base:binomial-right-p075:eps-0.01,base,7,5,1.6351441445294768e-07,0.00022171437740325928,2,2,0,2.3553595542907715,2.3552005290985107
base:binomial-right-p075:eps-0.01,base,8,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,8,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,8,2,1.9057551980949938e-08,4.7326087951660156e-05,0,0,0,0.585580587387085,0.5856270790100098
base:binomial-right-p075:eps-0.01,base,8,3,4.175672074779868e-08,0.00028079748153686523,0,0,0,1.0789787769317627,1.0789015293121338
base:binomial-right-p075:eps-0.01,base,8,4,1.6257399693131447e-07,0.00046578049659729004,1,1,0,1.6958112716674805,1.6953601837158203
base:binomial-right-p075:eps-0.01,base,8,5,2.1755477064289153e-07,0.0002868920564651489,2,2,0,2.3291659355163574,2.3287906646728516
base:binomial-right-p075:eps-0.01,base,9,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,9,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,9,2,1.7571437638252974e-07,0.0004711151123046875,0,0,0,0.5129351615905762,0.5123081207275391
base:binomial-right-p075:eps-0.01,base,9,3,2.0062179828528315e-07,0.0004711151123046875,0,0,0,1.0241734981536865,1.0237774848937988
base:binomial-right-p075:eps-0.01,base,9,4,2.2540916688740253e-07,0.0005680322647094727,1,1,0,1.6281479597091675,1.6274149417877197
base:binomial-right-p075:eps-0.01,base,9,5,2.429533196846023e-07,0.00035756826400756836,2,2,0,2.233487129211426,2.2327985763549805
base:binomial-right-p075:eps-0.01,base,10,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,10,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,10,2,-1.0655639925971627e-08,9.456276893615723e-05,0,0,0,0.5875202417373657,0.5874282717704773
base:binomial-right-p075:eps-0.01,base,10,3,9.353243513032794e-08,0.0004017055034637451,0,0,0,1.0865856409072876,1.0864853858947754
base:binomial-right-p075:eps-0.01,base,10,4,1.071130100172013e-07,0.000303119421005249,1,1,0,1.6617393493652344,1.6616296768188477
base:binomial-right-p075:eps-0.01,base,10,5,7.66685843700543e-08,0.00019761919975280762,2,2,0,2.32112455368042,2.3210349082946777
base:binomial-right-p075:eps-0.01,base,11,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,11,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,11,2,-5.042238626629114e-09,0.00011682510375976562,0,0,0,0.5179011225700378,0.5177484750747681
base:binomial-right-p075:eps-0.01,base,11,3,6.067421054467559e-08,0.00038763880729675293,0,0,0,1.04121732711792,1.0409901142120361
base:binomial-right-p075:eps-0.01,base,11,4,1.1602969607338309e-07,0.00023862719535827637,1,1,0,1.6084396839141846,1.6083037853240967
base:binomial-right-p075:eps-0.01,base,11,5,6.659502105321735e-08,0.00018215179443359375,2,2,0,2.2561488151550293,2.256040096282959
base:binomial-right-p075:eps-0.01,base,12,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,12,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,12,2,2.550586941652e-08,0.0002048015594482422,0,0,0,0.6459688544273376,0.6460976600646973
base:binomial-right-p075:eps-0.01,base,12,3,1.2158125173300505e-08,0.0002866089344024658,2,2,0,1.0968503952026367,1.0968601703643799
base:binomial-right-p075:eps-0.01,base,12,4,9.583891369402409e-08,0.0002686232328414917,1,1,0,1.6702508926391602,1.6701321601867676
base:binomial-right-p075:eps-0.01,base,12,5,1.6251033230219036e-07,0.00020554661750793457,2,2,0,2.3357419967651367,2.3356740474700928
base:binomial-right-p075:eps-0.01,base,13,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,13,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,13,2,7.807830115780234e-08,0.00040224194526672363,0,0,0,0.6759723424911499,0.6761224269866943
base:binomial-right-p075:eps-0.01,base,13,3,8.990173228085041e-08,0.0004146993160247803,2,2,0,1.053755760192871,1.0537501573562622
base:binomial-right-p075:eps-0.01,base,13,4,1.6720150597393513e-07,0.0003790855407714844,2,2,0,1.6675952672958374,1.6674968004226685
base:binomial-right-p075:eps-0.01,base,13,5,1.425905793439597e-07,0.00021351873874664307,4,4,0,2.346712589263916,2.346642017364502
base:binomial-right-p075:eps-0.01,base,14,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,14,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,14,2,6.805203156545758e-08,0.00025522708892822266,0,0,0,0.6920446157455444,0.6920683979988098
base:binomial-right-p075:eps-0.01,base,14,3,1.4239049050956964e-08,0.00025519728660583496,2,2,0,1.0372376441955566,1.0370725393295288
base:binomial-right-p075:eps-0.01,base,14,4,2.8498106985352933e-08,0.0001573115587234497,4,4,0,1.6922214031219482,1.6919770240783691
base:binomial-right-p075:eps-0.01,base,14,5,6.823756848461926e-08,0.0001331716775894165,8,8,0,2.370516777038574,2.3703174591064453
base:binomial-right-p075:eps-0.01,base,15,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,15,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,15,2,1.7426827980671078e-08,3.573298454284668e-05,0,0,0,0.6660906076431274,0.6660738587379456
base:binomial-right-p075:eps-0.01,base,15,3,-8.00014277047012e-09,4.5806169509887695e-05,2,2,0,1.0927734375,1.0927824974060059
base:binomial-right-p075:eps-0.01,base,15,4,1.0379153536632657e-08,0.00012814998626708984,1,1,0,1.6902343034744263,1.6900806427001953
base:binomial-right-p075:eps-0.01,base,15,5,4.806042852578685e-08,7.924437522888184e-05,2,2,0,2.3602395057678223,2.3601393699645996
base:binomial-right-p075:eps-0.01,base,16,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,16,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,16,2,-2.3684151528868824e-08,5.778670310974121e-05,0,0,0,0.6695947051048279,0.6695693135261536
base:binomial-right-p075:eps-0.01,base,16,3,1.3515091268345714e-08,0.00014272332191467285,2,2,0,1.078802227973938,1.0788642168045044
base:binomial-right-p075:eps-0.01,base,16,4,2.4418113753199577e-08,0.00021782517433166504,2,2,0,1.7054579257965088,1.7053229808807373
base:binomial-right-p075:eps-0.01,base,16,5,8.960523700807244e-08,0.00012795627117156982,2,2,0,2.385063409805298,2.3849685192108154
base:binomial-right-p075:eps-0.01,base,17,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,17,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,17,2,2.090528141707182e-07,0.0006004571914672852,0,0,0,0.6843732595443726,0.6842126846313477
base:binomial-right-p075:eps-0.01,base,17,3,2.309097908437252e-07,0.0006004571914672852,2,2,0,1.0384639501571655,1.0385501384735107
base:binomial-right-p075:eps-0.01,base,17,4,2.4405017029494047e-07,0.0003788769245147705,2,2,0,1.6847503185272217,1.6847174167633057
base:binomial-right-p075:eps-0.01,base,17,5,2.782871888484806e-07,0.00029215961694717407,4,4,0,2.3601768016815186,2.3602278232574463
base:binomial-right-p075:eps-0.01,base,18,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,18,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,18,2,4.580942913889885e-08,0.00028574466705322266,0,0,0,0.5948771238327026,0.5946099758148193
base:binomial-right-p075:eps-0.01,base,18,3,5.0302332965657115e-08,0.00028571486473083496,1,1,0,1.083418607711792,1.0833547115325928
base:binomial-right-p075:eps-0.01,base,18,4,1.055977918440476e-07,0.00016826391220092773,2,2,0,1.6826341152191162,1.6824729442596436
base:binomial-right-p075:eps-0.01,base,18,5,8.085407898761332e-08,0.00018234550952911377,5,5,0,2.3505635261535645,2.350416660308838
base:binomial-right-p075:eps-0.01,base,19,0,0.0,0.0,0,0,0,-0.0,-0.0
base:binomial-right-p075:eps-0.01,base,19,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:binomial-right-p075:eps-0.01,base,19,2,4.974572220817208e-08,0.00024646520614624023,0,0,0,0.6310474276542664,0.6308678984642029
base:binomial-right-p075:eps-0.01,base,19,3,7.589551387354732e-08,0.00029394030570983887,1,1,0,1.0745561122894287,1.0746488571166992
base:binomial-right-p075:eps-0.01,base,19,4,7.038397598080337e-08,0.00016412138938903809,2,2,0,1.7251291275024414,1.7251735925674438
base:binomial-right-p075:eps-0.01,base,19,5,1.324915501754731e-07,0.00016083568334579468,5,5,0,2.390928268432617,2.3909504413604736
base:binomial-right-p075:eps-0.01,base,20,0,0.0,0.0,0,0,0,-0.0,-0.0
