intervention,concept,surface,piece_index,token_id,piece,decode_step,probability,rank
baseline,stone,boulders,2,88,ers,3,1.3311826478457078e-05,2685
baseline,stone,boulders,2,88,ers,4,6.9193777108012e-07,12917
baseline,stone,boulders,2,88,ers,5,3.9545407162222546e-06,3994
baseline,stone,boulders,2,88,ers,6,2.714967308747873e-07,16051
baseline,stone,boulders,2,88,ers,7,1.5101832673281024e-07,22323
baseline,stone,boulders,2,88,ers,8,1.7292892380282865e-06,5885
baseline,stone,boulders,2,88,ers,9,1.3249776884549647e-06,7780
baseline,stone,boulders,2,88,ers,10,2.4286979538601372e-08,26976
baseline,stone,boulders,2,88,ers,11,7.895168528193608e-05,320
baseline,stone,boulders,2,88,ers,12,7.3578892624937e-05,479
baseline,stone,boulders,2,88,ers,13,1.542498830531258e-05,2754
baseline,stone,boulders,2,88,ers,14,1.9161163891112665e-06,7838
baseline,stone,boulders,2,88,ers,15,0.0002144805039279163,199
baseline,stone,boulders,2,88,ers,16,4.614086265064543e-06,486
baseline,stone,boulders,2,88,ers,17,0.00021747179562225938,530
baseline,stone,boulders,2,88,ers,18,0.0013648964231833816,79
baseline,stone,boulders,2,88,ers,19,5.61797560294508e-06,5154
baseline,stone,boulders,2,88,ers,20,4.6121883201521996e-07,15576
baseline,stone,boulders,2,88,ers,21,0.00034052744740620255,90
baseline,stone,boulders,2,88,ers,22,0.0001396564912283793,242
baseline,stone,boulders,2,88,ers,23,7.120060672605177e-06,4870
base-coord0-eps+0.1,push,push,0,10766,▁push,0,2.0256895822967635e-06,6115
base-coord0-eps+0.1,push,push,0,10766,▁push,1,0.0001391598052578047,1159
base-coord0-eps+0.1,push,push,0,10766,▁push,2,1.8197528333985247e-05,2680
base-coord0-eps+0.1,push,push,0,10766,▁push,3,1.4435064258577768e-05,2570
base-coord0-eps+0.1,push,push,0,10766,▁push,4,1.7719075913191773e-05,3347
base-coord0-eps+0.1,push,push,0,10766,▁push,5,4.240097496222006e-06,3860
base-coord0-eps+0.1,push,push,0,10766,▁push,6,1.0413036761747207e-05,3415
base-coord0-eps+0.1,push,push,0,10766,▁push,7,1.12170937427436e-05,4385
base-coord0-eps+0.1,push,push,0,10766,▁push,8,1.1177769920323044e-05,2086
base-coord0-eps+0.1,push,push,0,10766,▁push,9,9.249032154912129e-05,1047
base-coord0-eps+0.1,push,push,0,10766,▁push,10,0.0003421489673200995,442
base-coord0-eps+0.1,push,push,0,10766,▁push,11,9.148629374067241e-07,3453
base-coord0-eps+0.1,push,push,0,10766,▁push,12,6.003997896186775e-06,2704
base-coord0-eps+0.1,push,push,0,10766,▁push,13,2.0095052605029196e-05,2374
base-coord0-eps+0.1,push,push,0,10766,▁push,14,2.312420474481769e-05,2507
base-coord0-eps+0.1,push,push,0,10766,▁push,15,3.236051043131738e-06,3099
base-coord0-eps+0.1,push,push,0,10766,▁push,16,3.964975903159029e-08,7008
base-coord0-eps+0.1,push,push,0,10766,▁push,17,0.00010382088657934219,1072
base-coord0-eps+0.1,push,push,0,10766,▁push,18,6.37756020296365e-05,1359
base-coord0-eps+0.1,push,push,0,10766,▁push,19,0.0008132864604704082,166
base-coord0-eps+0.1,push,push,0,10766,▁push,20,8.226595673477277e-05,1390
base-coord0-eps+0.1,push,push,0,10766,▁push,21,4.023906512884423e-06,2763
base-coord0-eps+0.1,push,push,0,10766,▁push,22,7.098969490471063e-06,2358
base-coord0-eps+0.1,push,push,0,10766,▁push,23,2.967085129057523e-05,2416
base-coord0-eps+0.1,push,pushes,0,26,▁p,0,9.122394840233028e-05,926
base-coord0-eps+0.1,push,pushes,0,26,▁p,1,0.011828104965388775,2
base-coord0-eps+0.1,push,pushes,0,26,▁p,2,0.005169939715415239,21
base-coord0-eps+0.1,push,pushes,0,26,▁p,3,0.0014558426337316632,55
base-coord0-eps+0.1,push,pushes,0,26,▁p,4,0.008475622162222862,13
base-coord0-eps+0.1,push,pushes,0,26,▁p,5,0.0012171590933576226,84
base-coord0-eps+0.1,push,pushes,0,26,▁p,6,0.000725985155440867,170
base-coord0-eps+0.1,push,pushes,0,26,▁p,7,0.005008788779377937,26
base-coord0-eps+0.1,push,pushes,0,26,▁p,8,0.001166837872005999,86
base-coord0-eps+0.1,push,pushes,0,26,▁p,9,0.00179608806502074,101
base-coord0-eps+0.1,push,pushes,0,26,▁p,10,0.015926092863082886,8
base-coord0-eps+0.1,push,pushes,0,26,▁p,11,5.704361683456227e-05,376
base-coord0-eps+0.1,push,pushes,0,26,▁p,12,0.0009677592315711081,71
base-coord0-eps+0.1,push,pushes,0,26,▁p,13,0.005436256527900696,16
base-coord0-eps+0.1,push,pushes,0,26,▁p,14,0.013546466827392578,10
base-coord0-eps+0.1,push,pushes,0,26,▁p,15,0.0016015003202483058,36
base-coord0-eps+0.1,push,pushes,0,26,▁p,16,1.810636058507953e-05,147
base-coord0-eps+0.1,push,pushes,0,26,▁p,17,0.002962255384773016,29
base-coord0-eps+0.1,push,pushes,0,26,▁p,18,0.002223164774477482,55
base-coord0-eps+0.1,push,pushes,0,26,▁p,19,0.0030507552437484264,35
base-coord0-eps+0.1,push,pushes,0,26,▁p,20,0.00653980765491724,18
base-coord0-eps+0.1,push,pushes,0,26,▁p,21,0.0008988188346847892,36
base-coord0-eps+0.1,push,pushes,0,26,▁p,22,0.0005811788141727448,67
base-coord0-eps+0.1,push,pushes,0,26,▁p,23,0.007002852391451597,18
base-coord0-eps+0.1,push,pushes,1,74,us,0,4.43337376054842e-06,4339
base-coord0-eps+0.1,push,pushes,1,74,us,1,4.720415745396167e-05,2479
base-coord0-eps+0.1,push,pushes,1,74,us,2,1.7280559916343918e-07,19066
base-coord0-eps+0.1,push,pushes,1,74,us,3,3.271445393693284e-06,5618
base-coord0-eps+0.1,push,pushes,1,74,us,4,5.393730134528596e-06,5783
base-coord0-eps+0.1,push,pushes,1,74,us,5,3.4148422855651006e-05,1049
base-coord0-eps+0.1,push,pushes,1,74,us,6,0.0003447544586379081,336
base-coord0-eps+0.1,push,pushes,1,74,us,7,0.00025157444179058075,602
base-coord0-eps+0.1,push,pushes,1,74,us,8,8.444716513622552e-06,2456
base-coord0-eps+0.1,push,pushes,1,74,us,9,3.415971150388941e-06,5227
base-coord0-eps+0.1,push,pushes,1,74,us,10,0.00012422904546838254,951
base-coord0-eps+0.1,push,pushes,1,74,us,11,0.008179260417819023,20
base-coord0-eps+0.1,push,pushes,1,74,us,12,0.00017581161228008568,250
base-coord0-eps+0.1,push,pushes,1,74,us,13,3.323810960864648e-05,1767
base-coord0-eps+0.1,push,pushes,1,74,us,14,3.917335197911598e-05,1856
base-coord0-eps+0.1,push,pushes,1,74,us,15,2.3492857508244924e-05,940
base-coord0-eps+0.1,push,pushes,1,74,us,16,7.509284387197113e-06,329
base-coord0-eps+0.1,push,pushes,1,74,us,17,2.8782298613805324e-05,3386
base-coord0-eps+0.1,push,pushes,1,74,us,18,7.571648893645033e-05,1168
base-coord0-eps+0.1,push,pushes,1,74,us,19,8.329827210218355e-07,12520
base-coord0-eps+0.1,push,pushes,1,74,us,20,7.74841373640811e-06,5096
base-coord0-eps+0.1,push,pushes,1,74,us,21,7.739760803815443e-06,1788
base-coord0-eps+0.1,push,pushes,1,74,us,22,8.304159564431757e-06,2138
base-coord0-eps+0.1,push,pushes,1,74,us,23,3.626216130214743e-05,2153
base-coord0-eps+0.1,push,pushes,2,994,hes,0,1.2249876135683735e-06,7645
base-coord0-eps+0.1,push,pushes,2,994,hes,1,1.5601837731082924e-05,4390
base-coord0-eps+0.1,push,pushes,2,994,hes,2,2.2385239617506159e-07,17622
base-coord0-eps+0.1,push,pushes,2,994,hes,3,6.211606432771077e-06,4068
base-coord0-eps+0.1,push,pushes,2,994,hes,4,5.674709882441675e-06,5647
base-coord0-eps+0.1,push,pushes,2,994,hes,5,1.2507077826739987e-06,7205
base-coord0-eps+0.1,push,pushes,2,994,hes,6,1.7725395764500718e-06,7816
base-coord0-eps+0.1,push,pushes,2,994,hes,7,2.9967025056976127e-06,7886
base-coord0-eps+0.1,push,pushes,2,994,hes,8,6.967533408896998e-05,631
base-coord0-eps+0.1,push,pushes,2,994,hes,9,0.0016664398135617375,107
base-coord0-eps+0.1,push,pushes,2,994,hes,10,1.1914738934137858e-05,3340
base-coord0-eps+0.1,push,pushes,2,994,hes,11,9.712520113680512e-05,276
base-coord0-eps+0.1,push,pushes,2,994,hes,12,1.3703150216315407e-05,1624
base-coord0-eps+0.1,push,pushes,2,994,hes,13,5.4908327911107335e-06,4887
base-coord0-eps+0.1,push,pushes,2,994,hes,14,1.1861681059599505e-06,9451
base-coord0-eps+0.1,push,pushes,2,994,hes,15,2.028189555858262e-05,1036
base-coord0-eps+0.1,push,pushes,2,994,hes,16,8.993188771455607e-08,4761
base-coord0-eps+0.1,push,pushes,2,994,hes,17,1.0143772897208692e-06,21135
base-coord0-eps+0.1,push,pushes,2,994,hes,18,7.566057774965884e-06,6631
base-coord0-eps+0.1,push,pushes,2,994,hes,19,1.513820052423398e-06,9737
base-coord0-eps+0.1,push,pushes,2,994,hes,20,1.3521832897822605e-06,10504
base-coord0-eps+0.1,push,pushes,2,994,hes,21,9.977277841244359e-06,1499
base-coord0-eps+0.1,push,pushes,2,994,hes,22,3.7633942611137172e-06,3453
base-coord0-eps+0.1,push,pushes,2,994,hes,23,3.253862587371259e-06,6899
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,0,2.1001656023145188e-06,6014
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,1,1.4186159205564763e-05,4599
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,2,6.90762772137532e-06,4453
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,3,6.1040473156026565e-06,4100
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,4,9.385066732647829e-06,4525
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,5,2.8392365493346006e-05,1207
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,6,3.7295335459930357e-06,5674
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,7,4.305537913751323e-06,6794
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,8,5.718841930502094e-05,732
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,9,0.0008289150428026915,208
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,10,2.4262584702228196e-05,2425
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,11,2.3096013137546834e-06,2061
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,12,2.7978026992059313e-05,1001
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,13,3.6810795336350566e-06,5969
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,14,3.989889592048712e-06,5754
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,15,1.201990289700916e-05,1436
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,16,3.203160758857848e-08,7681
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,17,0.00015619181795045733,726
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,18,0.00028904422651976347,359
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,19,2.112726724590175e-05,2418
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,20,3.234316181988106e-06,7456
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,21,1.0298945198883303e-06,6005
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,22,1.2235174153829576e-06,6019
base-coord0-eps+0.1,push,pushed,0,17595,▁pushed,23,5.409134701039875e-06,5583
base-coord0-eps+0.1,push,pushing,0,10766,▁push,0,2.0256895822967635e-06,6115
base-coord0-eps+0.1,push,pushing,0,10766,▁push,1,0.0001391598052578047,1159
base-coord0-eps+0.1,push,pushing,0,10766,▁push,2,1.8197528333985247e-05,2680
base-coord0-eps+0.1,push,pushing,0,10766,▁push,3,1.4435064258577768e-05,2570
base-coord0-eps+0.1,push,pushing,0,10766,▁push,4,1.7719075913191773e-05,3347
base-coord0-eps+0.1,push,pushing,0,10766,▁push,5,4.240097496222006e-06,3860
base-coord0-eps+0.1,push,pushing,0,10766,▁push,6,1.0413036761747207e-05,3415
base-coord0-eps+0.1,push,pushing,0,10766,▁push,7,1.12170937427436e-05,4385
base-coord0-eps+0.1,push,pushing,0,10766,▁push,8,1.1177769920323044e-05,2086
base-coord0-eps+0.1,push,pushing,0,10766,▁push,9,9.249032154912129e-05,1047
base-coord0-eps+0.1,push,pushing,0,10766,▁push,10,0.0003421489673200995,442
base-coord0-eps+0.1,push,pushing,0,10766,▁push,11,9.148629374067241e-07,3453
base-coord0-eps+0.1,push,pushing,0,10766,▁push,12,6.003997896186775e-06,2704
base-coord0-eps+0.1,push,pushing,0,10766,▁push,13,2.0095052605029196e-05,2374
base-coord0-eps+0.1,push,pushing,0,10766,▁push,14,2.312420474481769e-05,2507
base-coord0-eps+0.1,push,pushing,0,10766,▁push,15,3.236051043131738e-06,3099
base-coord0-eps+0.1,push,pushing,0,10766,▁push,16,3.964975903159029e-08,7008
base-coord0-eps+0.1,push,pushing,0,10766,▁push,17,0.00010382088657934219,1072
base-coord0-eps+0.1,push,pushing,0,10766,▁push,18,6.37756020296365e-05,1359
base-coord0-eps+0.1,push,pushing,0,10766,▁push,19,0.0008132864604704082,166
base-coord0-eps+0.1,push,pushing,0,10766,▁push,20,8.226595673477277e-05,1390
base-coord0-eps+0.1,push,pushing,0,10766,▁push,21,4.023906512884423e-06,2763
base-coord0-eps+0.1,push,pushing,0,10766,▁push,22,7.098969490471063e-06,2358
base-coord0-eps+0.1,push,pushing,0,10766,▁push,23,2.967085129057523e-05,2416
base-coord0-eps+0.1,push,pushing,1,30,ing,0,6.657428002654342e-06,3588
base-coord0-eps+0.1,push,pushing,1,30,ing,1,3.5916575598093914e-06,8317
base-coord0-eps+0.1,push,pushing,1,30,ing,2,1.6236124793067575e-05,2870
base-coord0-eps+0.1,push,pushing,1,30,ing,3,2.777473855530843e-05,1700
base-coord0-eps+0.1,push,pushing,1,30,ing,4,5.035945378040196e-06,5960
base-coord0-eps+0.1,push,pushing,1,30,ing,5,0.0003555580915417522,187
base-coord0-eps+0.1,push,pushing,1,30,ing,6,5.081817289465107e-05,1386
base-coord0-eps+0.1,push,pushing,1,30,ing,7,1.4048699085833505e-05,3943
base-coord0-eps+0.1,push,pushing,1,30,ing,8,0.0010778129799291492,92
base-coord0-eps+0.1,push,pushing,1,30,ing,9,2.6354926376370713e-05,2073
base-coord0-eps+0.1,push,pushing,1,30,ing,10,5.131110810907558e-06,4796
base-coord0-eps+0.1,push,pushing,1,30,ing,11,0.00019005086505785584,185
base-coord0-eps+0.1,push,pushing,1,30,ing,12,0.0021025999449193478,36
base-coord0-eps+0.1,push,pushing,1,30,ing,13,0.0002083040017168969,446
base-coord0-eps+0.1,push,pushing,1,30,ing,14,1.9020373656530865e-05,2796
base-coord0-eps+0.1,push,pushing,1,30,ing,15,0.000772843835875392,75
base-coord0-eps+0.1,push,pushing,1,30,ing,16,1.6652607882861048e-05,163
base-coord0-eps+0.1,push,pushing,1,30,ing,17,0.00127600715495646,87
base-coord0-eps+0.1,push,pushing,1,30,ing,18,0.0028911454137414694,41
base-coord0-eps+0.1,push,pushing,1,30,ing,19,4.6955386778790853e-07,15722
base-coord0-eps+0.1,push,pushing,1,30,ing,20,9.28711187953013e-07,12089
base-coord0-eps+0.1,push,pushing,1,30,ing,21,0.00011069089669035748,227
base-coord0-eps+0.1,push,pushing,1,30,ing,22,2.3340462576015852e-05,1014
base-coord0-eps+0.1,push,pushing,1,30,ing,23,6.029833002685336e-06,5289
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,0,1.72342624864541e-05,2376
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,1,0.0006665493128821254,284
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,2,0.00528277363628149,19
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,3,0.00025589767028577626,292
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,4,0.0007594470516778529,219
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,5,2.9608150725835003e-05,1170
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,6,0.0002579287101980299,430
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,7,0.0008416547789238393,189
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,8,2.247991506010294e-05,1377
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,9,3.579635813366622e-05,1758
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,10,0.006108630448579788,26
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,11,5.998204869683832e-05,369
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,12,0.003160605439916253,29
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,13,0.022545188665390015,4
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,14,0.009837127290666103,13
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,15,0.0031359440181404352,18
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,16,1.4692939203087008e-06,1052
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,17,0.0018863503355532885,46
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,18,0.0006822188734076917,162
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,19,0.0013736420078203082,97
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,20,0.00360037456266582,31
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,21,0.00041577426600269973,80
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,22,0.0005851070745848119,66
base-coord0-eps+0.1,stone,stone,0,9557,▁stone,23,0.002726912032812834,51
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,0,1.1551991519809235e-05,2829
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,1,0.0013218000531196594,127
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,2,0.00041073656757362187,286
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,3,0.00019409882952459157,353
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,4,0.0005836545024067163,291
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,5,3.128923344775103e-05,1127
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,6,0.000328983151121065,355
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,7,0.000455226720077917,355
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,8,2.506913006072864e-06,4878
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,9,2.4298406060552225e-05,2152
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,10,0.00019236071966588497,707
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,11,5.935431545367464e-06,1241
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,12,0.00010539893992245197,350
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,13,0.006115330848842859,13
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,14,0.00401408551260829,38
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,15,0.0003915239649359137,130
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,16,6.130474048404722e-07,1786
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,17,0.0006527111399918795,176
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,18,0.0004407124943099916,236
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,19,8.278541645267978e-05,1021
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,20,0.0020966138690710068,62
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,21,0.00015331020404119045,170
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,22,0.0003909823135472834,104
base-coord0-eps+0.1,stone,stones,0,19056,▁stones,23,0.001971497433260083,66
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,0,6.526032052533992e-07,10156
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,1,6.449154898291454e-05,2052
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,2,0.0002607557107694447,430
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,3,3.441054650465958e-05,1484
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,4,0.00021194906730670482,688
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,5,4.103866558580194e-06,3915
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,6,8.131861250149086e-06,3877
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,7,7.175650534918532e-05,1597
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,8,6.119561248851824e-07,9672
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,9,4.656188139051665e-06,4548
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,10,0.0003561834746506065,428
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,11,6.775563861083356e-07,4093
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,12,3.795581142185256e-05,793
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,13,0.0004848555545322597,184
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,14,0.0008266566437669098,162
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,15,7.900919445091859e-05,396
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,16,1.0829167962356223e-07,4361
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,17,3.380272755748592e-05,2981
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,18,4.03757112508174e-05,1961
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,19,5.484199573402293e-05,1342
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,20,0.00045347839477472007,333
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,21,2.6137367967749014e-05,750
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,22,4.577369327307679e-05,604
base-coord0-eps+0.1,stone,rock,0,8500,▁rock,23,0.0008538858965039253,166
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,0,6.526032052533992e-07,10156
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,1,6.449154898291454e-05,2052
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,2,0.0002607557107694447,430
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,3,3.441054650465958e-05,1484
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,4,0.00021194906730670482,688
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,5,4.103866558580194e-06,3915
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,6,8.131861250149086e-06,3877
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,7,7.175650534918532e-05,1597
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,8,6.119561248851824e-07,9672
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,9,4.656188139051665e-06,4548
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,10,0.0003561834746506065,428
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,11,6.775563861083356e-07,4093
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,12,3.795581142185256e-05,793
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,13,0.0004848555545322597,184
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,14,0.0008266566437669098,162
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,15,7.900919445091859e-05,396
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,16,1.0829167962356223e-07,4361
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,17,3.380272755748592e-05,2981
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,18,4.03757112508174e-05,1961
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,19,5.484199573402293e-05,1342
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,20,0.00045347839477472007,333
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,21,2.6137367967749014e-05,750
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,22,4.577369327307679e-05,604
base-coord0-eps+0.1,stone,rocks,0,8500,▁rock,23,0.0008538858965039253,166
base-coord0-eps+0.1,stone,rocks,1,28561,s,0,2.0838091586483642e-05,2175
base-coord0-eps+0.1,stone,rocks,1,28561,s,1,0.0002082869177684188,834
base-coord0-eps+0.1,stone,rocks,1,28561,s,2,2.430751010251697e-06,7175
base-coord0-eps+0.1,stone,rocks,1,28561,s,3,0.00022693513892591,310
base-coord0-eps+0.1,stone,rocks,1,28561,s,4,0.0017632775707170367,87
base-coord0-eps+0.1,stone,rocks,1,28561,s,5,0.00022337096743285656,275
base-coord0-eps+0.1,stone,rocks,1,28561,s,6,5.925897312408779e-06,4567
base-coord0-eps+0.1,stone,rocks,1,28561,s,7,4.971252928953618e-05,2039
base-coord0-eps+0.1,stone,rocks,1,28561,s,8,0.0070235771127045155,24
base-coord0-eps+0.1,stone,rocks,1,28561,s,9,1.0504626516194548e-05,3177
base-coord0-eps+0.1,stone,rocks,1,28561,s,10,4.3433193042119456e-08,24897
base-coord0-eps+0.1,stone,rocks,1,28561,s,11,0.0014961828710511327,65
base-coord0-eps+0.1,stone,rocks,1,28561,s,12,9.541971667204052e-05,383
base-coord0-eps+0.1,stone,rocks,1,28561,s,13,6.487406062660739e-05,1114
base-coord0-eps+0.1,stone,rocks,1,28561,s,14,0.0002888052840717137,449
base-coord0-eps+0.1,stone,rocks,1,28561,s,15,0.000185289274668321,223
base-coord0-eps+0.1,stone,rocks,1,28561,s,16,1.1178156455571298e-05,240
base-coord0-eps+0.1,stone,rocks,1,28561,s,17,0.00023784051882103086,488
base-coord0-eps+0.1,stone,rocks,1,28561,s,18,0.0031499264296144247,39
base-coord0-eps+0.1,stone,rocks,1,28561,s,19,2.2715499653713778e-05,2303
base-coord0-eps+0.1,stone,rocks,1,28561,s,20,6.750505417585373e-05,1595
base-coord0-eps+0.1,stone,rocks,1,28561,s,21,0.0006919253501109779,52
base-coord0-eps+0.1,stone,rocks,1,28561,s,22,3.9437156374333426e-05,682
base-coord0-eps+0.1,stone,rocks,1,28561,s,23,0.00035006029065698385,406
base-coord0-eps+0.1,stone,boulder,0,34,▁b,0,0.00020115113875363022,513
base-coord0-eps+0.1,stone,boulder,0,34,▁b,1,0.0038303015753626823,30
base-coord0-eps+0.1,stone,boulder,0,34,▁b,2,0.003597466042265296,32
base-coord0-eps+0.1,stone,boulder,0,34,▁b,3,0.001653065555728972,44
base-coord0-eps+0.1,stone,boulder,0,34,▁b,4,0.0067046890035271645,17
base-coord0-eps+0.1,stone,boulder,0,34,▁b,5,0.0008212949032895267,106
base-coord0-eps+0.1,stone,boulder,0,34,▁b,6,0.0010157960932701826,125
base-coord0-eps+0.1,stone,boulder,0,34,▁b,7,0.007310506887733936,12
base-coord0-eps+0.1,stone,boulder,0,34,▁b,8,0.0007405175711028278,124
base-coord0-eps+0.1,stone,boulder,0,34,▁b,9,0.0014681818429380655,118
base-coord0-eps+0.1,stone,boulder,0,34,▁b,10,0.009723919443786144,14
base-coord0-eps+0.1,stone,boulder,0,34,▁b,11,4.677647666539997e-05,411
base-coord0-eps+0.1,stone,boulder,0,34,▁b,12,0.0007596343639306724,81
base-coord0-eps+0.1,stone,boulder,0,34,▁b,13,0.0011829400900751352,81
base-coord0-eps+0.1,stone,boulder,0,34,▁b,14,0.0038072322495281696,43
base-coord0-eps+0.1,stone,boulder,0,34,▁b,15,0.01476308610290289,7
base-coord0-eps+0.1,stone,boulder,0,34,▁b,16,1.1066612387367059e-05,245
base-coord0-eps+0.1,stone,boulder,0,34,▁b,17,0.0016755569959059358,59
base-coord0-eps+0.1,stone,boulder,0,34,▁b,18,0.0015102061443030834,71
base-coord0-eps+0.1,stone,boulder,0,34,▁b,19,0.0016171009046956897,79
base-coord0-eps+0.1,stone,boulder,0,34,▁b,20,0.0032355429138988256,39
