2026/09/08 07:21:02.147, NVIDIA GeForce RTX 3090, P8, 270.00 W, 41.45 W, 46, 1 MiB, 24576 MiB, 0 %
2026/09/08 07:52:42.394, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.84 W, 71, 6086 MiB, 24576 MiB, 3 %
2026/09/08 07:52:52.396, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.77 W, 72, 6086 MiB, 24576 MiB, 24 %
2026/09/08 07:53:02.397, NVIDIA GeForce RTX 3090, P2, 270.00 W, 184.67 W, 71, 6086 MiB, 24576 MiB, 36 %
2026/09/08 07:53:12.398, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.15 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 07:53:22.400, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.62 W, 72, 6086 MiB, 24576 MiB, 10 %
2026/09/08 07:53:32.401, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.08 W, 71, 6086 MiB, 24576 MiB, 36 %
2026/09/08 07:53:42.402, NVIDIA GeForce RTX 3090, P2, 270.00 W, 184.82 W, 70, 6086 MiB, 24576 MiB, 10 %
2026/09/08 07:53:52.403, NVIDIA GeForce RTX 3090, P2, 270.00 W, 166.16 W, 69, 6086 MiB, 24576 MiB, 2 %
2026/09/08 07:54:02.405, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.85 W, 71, 6086 MiB, 24576 MiB, 30 %
2026/09/08 07:54:12.406, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.04 W, 71, 6086 MiB, 24576 MiB, 19 %
2026/09/08 07:54:22.407, NVIDIA GeForce RTX 3090, P2, 270.00 W, 173.69 W, 69, 6086 MiB, 24576 MiB, 3 %
2026/09/08 07:54:32.408, NVIDIA GeForce RTX 3090, P2, 270.00 W, 175.64 W, 69, 6086 MiB, 24576 MiB, 27 %
2026/09/08 07:54:42.410, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.89 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 07:54:52.411, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.56 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 07:55:02.413, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.43 W, 72, 6086 MiB, 24576 MiB, 39 %
2026/09/08 07:55:12.414, NVIDIA GeForce RTX 3090, P2, 270.00 W, 185.41 W, 71, 6086 MiB, 24576 MiB, 34 %
2026/09/08 07:55:22.415, NVIDIA GeForce RTX 3090, P2, 270.00 W, 171.79 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 07:55:32.417, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.95 W, 70, 6086 MiB, 24576 MiB, 40 %
2026/09/08 07:55:42.418, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.48 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 07:55:52.419, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.80 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 07:56:02.420, NVIDIA GeForce RTX 3090, P2, 270.00 W, 183.80 W, 71, 6086 MiB, 24576 MiB, 19 %
2026/09/08 07:56:12.422, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.44 W, 70, 6086 MiB, 24576 MiB, 36 %
2026/09/08 07:56:22.423, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.29 W, 71, 6086 MiB, 24576 MiB, 40 %
2026/09/08 07:56:32.424, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.51 W, 72, 6086 MiB, 24576 MiB, 39 %
2026/09/08 07:56:42.425, NVIDIA GeForce RTX 3090, P2, 270.00 W, 185.21 W, 71, 6086 MiB, 24576 MiB, 36 %
2026/09/08 07:56:52.427, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.25 W, 70, 6086 MiB, 24576 MiB, 2 %
2026/09/08 07:57:02.428, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.89 W, 71, 6086 MiB, 24576 MiB, 4 %
2026/09/08 07:57:12.429, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.48 W, 72, 6086 MiB, 24576 MiB, 13 %
2026/09/08 07:57:22.431, NVIDIA GeForce RTX 3090, P2, 270.00 W, 177.52 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 07:57:32.432, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.77 W, 70, 6086 MiB, 24576 MiB, 8 %
2026/09/08 07:57:42.433, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.62 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 07:57:52.434, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.55 W, 72, 6086 MiB, 24576 MiB, 32 %
2026/09/08 07:58:02.436, NVIDIA GeForce RTX 3090, P2, 270.00 W, 163.26 W, 69, 6086 MiB, 24576 MiB, 14 %
2026/09/08 07:58:12.437, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.18 W, 71, 6086 MiB, 24576 MiB, 26 %
2026/09/08 07:58:22.438, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.45 W, 71, 6086 MiB, 24576 MiB, 31 %
2026/09/08 07:58:32.440, NVIDIA GeForce RTX 3090, P2, 270.00 W, 185.89 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 07:58:42.441, NVIDIA GeForce RTX 3090, P2, 270.00 W, 176.99 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 07:58:52.442, NVIDIA GeForce RTX 3090, P2, 270.00 W, 182.65 W, 69, 6086 MiB, 24576 MiB, 5 %
2026/09/08 07:59:02.443, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.15 W, 72, 6086 MiB, 24576 MiB, 6 %
2026/09/08 07:59:12.445, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.19 W, 72, 6086 MiB, 24576 MiB, 11 %
2026/09/08 07:59:22.446, NVIDIA GeForce RTX 3090, P2, 270.00 W, 162.99 W, 69, 6086 MiB, 24576 MiB, 15 %
2026/09/08 07:59:32.447, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.31 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 07:59:42.448, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.46 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 07:59:52.450, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.32 W, 71, 6086 MiB, 24576 MiB, 37 %
2026/09/08 08:00:02.451, NVIDIA GeForce RTX 3090, P2, 270.00 W, 168.11 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:00:12.452, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.90 W, 71, 6086 MiB, 24576 MiB, 21 %
2026/09/08 08:00:22.454, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.62 W, 70, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:00:32.455, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.53 W, 71, 6086 MiB, 24576 MiB, 34 %
2026/09/08 08:00:42.456, NVIDIA GeForce RTX 3090, P2, 270.00 W, 164.12 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:00:52.457, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.84 W, 70, 6086 MiB, 24576 MiB, 7 %
2026/09/08 08:01:02.459, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.21 W, 71, 6086 MiB, 24576 MiB, 24 %
2026/09/08 08:01:12.460, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.56 W, 72, 6086 MiB, 24576 MiB, 14 %
2026/09/08 08:01:22.461, NVIDIA GeForce RTX 3090, P2, 270.00 W, 175.06 W, 70, 6086 MiB, 24576 MiB, 35 %
2026/09/08 08:01:32.462, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.49 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:01:42.464, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.15 W, 70, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:01:52.465, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.46 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:02:02.466, NVIDIA GeForce RTX 3090, P2, 270.00 W, 163.76 W, 69, 6086 MiB, 24576 MiB, 4 %
2026/09/08 08:02:12.468, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.55 W, 70, 6086 MiB, 24576 MiB, 5 %
2026/09/08 08:02:22.469, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.54 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:02:32.470, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.67 W, 71, 6086 MiB, 24576 MiB, 41 %
2026/09/08 08:02:42.472, NVIDIA GeForce RTX 3090, P2, 270.00 W, 162.97 W, 69, 6086 MiB, 24576 MiB, 11 %
2026/09/08 08:02:52.473, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.18 W, 71, 6086 MiB, 24576 MiB, 34 %
2026/09/08 08:03:02.474, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.60 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:03:12.476, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.14 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:03:22.477, NVIDIA GeForce RTX 3090, P2, 270.00 W, 178.46 W, 69, 6086 MiB, 24576 MiB, 6 %
2026/09/08 08:03:32.478, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.82 W, 72, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:03:42.480, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.40 W, 70, 6086 MiB, 24576 MiB, 9 %
2026/09/08 08:03:52.481, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.98 W, 71, 6086 MiB, 24576 MiB, 25 %
2026/09/08 08:04:02.483, NVIDIA GeForce RTX 3090, P2, 270.00 W, 165.13 W, 70, 6086 MiB, 24576 MiB, 5 %
2026/09/08 08:04:12.484, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.80 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:04:22.485, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.17 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:04:32.487, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.22 W, 71, 6086 MiB, 24576 MiB, 21 %
2026/09/08 08:04:42.488, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.09 W, 71, 6086 MiB, 24576 MiB, 33 %
2026/09/08 08:04:52.489, NVIDIA GeForce RTX 3090, P2, 270.00 W, 185.33 W, 71, 6086 MiB, 24576 MiB, 37 %
2026/09/08 08:05:02.491, NVIDIA GeForce RTX 3090, P2, 270.00 W, 179.14 W, 70, 6086 MiB, 24576 MiB, 28 %
2026/09/08 08:05:12.492, NVIDIA GeForce RTX 3090, P2, 270.00 W, 178.35 W, 69, 6086 MiB, 24576 MiB, 26 %
2026/09/08 08:05:22.493, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.08 W, 71, 6086 MiB, 24576 MiB, 4 %
2026/09/08 08:05:32.494, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.74 W, 71, 6086 MiB, 24576 MiB, 16 %
2026/09/08 08:05:42.496, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.13 W, 71, 6086 MiB, 24576 MiB, 24 %
2026/09/08 08:05:52.497, NVIDIA GeForce RTX 3090, P2, 270.00 W, 168.31 W, 69, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:06:02.498, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.50 W, 71, 6086 MiB, 24576 MiB, 7 %
2026/09/08 08:06:12.500, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.22 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:06:22.501, NVIDIA GeForce RTX 3090, P2, 270.00 W, 187.51 W, 71, 6086 MiB, 24576 MiB, 33 %
2026/09/08 08:06:32.502, NVIDIA GeForce RTX 3090, P2, 270.00 W, 183.36 W, 69, 6086 MiB, 24576 MiB, 21 %
2026/09/08 08:06:42.504, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.27 W, 71, 6086 MiB, 24576 MiB, 9 %
2026/09/08 08:06:52.505, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.65 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:07:02.506, NVIDIA GeForce RTX 3090, P2, 270.00 W, 165.41 W, 71, 6086 MiB, 24576 MiB, 3 %
2026/09/08 08:07:12.508, NVIDIA GeForce RTX 3090, P2, 270.00 W, 172.42 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:07:22.509, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.93 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:07:32.510, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.62 W, 70, 6086 MiB, 24576 MiB, 25 %
2026/09/08 08:07:42.512, NVIDIA GeForce RTX 3090, P2, 270.00 W, 182.29 W, 71, 6086 MiB, 24576 MiB, 13 %
2026/09/08 08:07:52.513, NVIDIA GeForce RTX 3090, P2, 270.00 W, 168.85 W, 70, 6086 MiB, 24576 MiB, 6 %
2026/09/08 08:08:02.515, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.31 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:08:12.516, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.27 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:08:22.517, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.68 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:08:32.518, NVIDIA GeForce RTX 3090, P2, 270.00 W, 171.18 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:08:42.520, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.19 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:08:52.521, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.88 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:09:02.522, NVIDIA GeForce RTX 3090, P2, 270.00 W, 184.64 W, 71, 6086 MiB, 24576 MiB, 29 %
2026/09/08 08:09:12.523, NVIDIA GeForce RTX 3090, P2, 270.00 W, 174.38 W, 69, 6086 MiB, 24576 MiB, 1 %
2026/09/08 08:09:22.524, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.51 W, 71, 6086 MiB, 24576 MiB, 8 %
2026/09/08 08:09:32.526, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.62 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:09:42.527, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.41 W, 71, 6086 MiB, 24576 MiB, 28 %
2026/09/08 08:09:52.528, NVIDIA GeForce RTX 3090, P2, 270.00 W, 168.14 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:10:02.529, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.93 W, 70, 6086 MiB, 24576 MiB, 8 %
2026/09/08 08:10:12.530, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.01 W, 71, 6086 MiB, 24576 MiB, 24 %
2026/09/08 08:10:22.532, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.32 W, 71, 6086 MiB, 24576 MiB, 34 %
2026/09/08 08:10:32.533, NVIDIA GeForce RTX 3090, P2, 270.00 W, 182.72 W, 69, 6086 MiB, 24576 MiB, 13 %
2026/09/08 08:10:42.534, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.06 W, 71, 6086 MiB, 24576 MiB, 21 %
2026/09/08 08:10:52.535, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.46 W, 70, 6086 MiB, 24576 MiB, 5 %
2026/09/08 08:11:02.536, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.15 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:11:12.538, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.25 W, 69, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:11:22.539, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.29 W, 71, 6086 MiB, 24576 MiB, 37 %
2026/09/08 08:11:32.540, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.10 W, 71, 6086 MiB, 24576 MiB, 6 %
2026/09/08 08:11:42.541, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.89 W, 71, 6086 MiB, 24576 MiB, 19 %
2026/09/08 08:11:52.542, NVIDIA GeForce RTX 3090, P2, 270.00 W, 167.05 W, 70, 6086 MiB, 24576 MiB, 3 %
2026/09/08 08:12:02.544, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.29 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:12:12.545, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.57 W, 70, 6086 MiB, 24576 MiB, 28 %
2026/09/08 08:12:22.546, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.72 W, 71, 6086 MiB, 24576 MiB, 15 %
2026/09/08 08:12:32.547, NVIDIA GeForce RTX 3090, P2, 270.00 W, 171.66 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:12:42.548, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.97 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:12:52.549, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.14 W, 70, 6086 MiB, 24576 MiB, 5 %
2026/09/08 08:13:02.551, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.37 W, 71, 6086 MiB, 24576 MiB, 37 %
2026/09/08 08:13:12.552, NVIDIA GeForce RTX 3090, P2, 270.00 W, 168.33 W, 70, 6086 MiB, 24576 MiB, 6 %
2026/09/08 08:13:22.553, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.25 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:13:32.554, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.36 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:13:42.556, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.10 W, 72, 6086 MiB, 24576 MiB, 40 %
2026/09/08 08:13:52.557, NVIDIA GeForce RTX 3090, P2, 270.00 W, 169.11 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:14:02.558, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.62 W, 70, 6086 MiB, 24576 MiB, 10 %
2026/09/08 08:14:12.559, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.23 W, 70, 6086 MiB, 24576 MiB, 36 %
2026/09/08 08:14:22.560, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.23 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:14:32.562, NVIDIA GeForce RTX 3090, P2, 270.00 W, 177.36 W, 69, 6086 MiB, 24576 MiB, 6 %
2026/09/08 08:14:42.563, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.34 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:14:52.564, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.35 W, 70, 6086 MiB, 24576 MiB, 2 %
2026/09/08 08:15:02.566, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.26 W, 70, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:15:12.567, NVIDIA GeForce RTX 3090, P2, 270.00 W, 167.07 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:15:22.568, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.16 W, 71, 6086 MiB, 24576 MiB, 10 %
2026/09/08 08:15:32.570, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.42 W, 71, 6086 MiB, 24576 MiB, 36 %
2026/09/08 08:15:42.571, NVIDIA GeForce RTX 3090, P2, 270.00 W, 177.89 W, 70, 6086 MiB, 24576 MiB, 16 %
2026/09/08 08:15:52.573, NVIDIA GeForce RTX 3090, P2, 270.00 W, 177.46 W, 70, 6086 MiB, 24576 MiB, 3 %
2026/09/08 08:16:02.574, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.04 W, 70, 6086 MiB, 24576 MiB, 1 %
2026/09/08 08:16:12.576, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.45 W, 70, 6086 MiB, 24576 MiB, 19 %
2026/09/08 08:16:22.577, NVIDIA GeForce RTX 3090, P2, 270.00 W, 170.43 W, 70, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:16:32.578, NVIDIA GeForce RTX 3090, P2, 270.00 W, 183.15 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:16:42.580, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.93 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:16:52.581, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.73 W, 71, 6086 MiB, 24576 MiB, 36 %
2026/09/08 08:17:02.583, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.62 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:17:12.584, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.27 W, 69, 6086 MiB, 24576 MiB, 36 %
2026/09/08 08:17:22.586, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.12 W, 70, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:17:32.587, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.49 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:17:42.588, NVIDIA GeForce RTX 3090, P2, 270.00 W, 175.89 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:17:52.590, NVIDIA GeForce RTX 3090, P2, 270.00 W, 182.62 W, 69, 6086 MiB, 24576 MiB, 6 %
2026/09/08 08:18:02.591, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.41 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:18:12.592, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.87 W, 71, 6086 MiB, 24576 MiB, 18 %
2026/09/08 08:18:22.594, NVIDIA GeForce RTX 3090, P2, 270.00 W, 182.48 W, 71, 6086 MiB, 24576 MiB, 11 %
2026/09/08 08:18:32.595, NVIDIA GeForce RTX 3090, P2, 270.00 W, 179.76 W, 69, 6086 MiB, 24576 MiB, 6 %
2026/09/08 08:18:42.596, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.94 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:18:52.598, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.90 W, 70, 6086 MiB, 24576 MiB, 4 %
2026/09/08 08:19:02.599, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.71 W, 70, 6086 MiB, 24576 MiB, 16 %
2026/09/08 08:19:12.600, NVIDIA GeForce RTX 3090, P2, 270.00 W, 166.51 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:19:22.601, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.00 W, 71, 6086 MiB, 24576 MiB, 11 %
2026/09/08 08:19:32.603, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.68 W, 70, 6086 MiB, 24576 MiB, 6 %
2026/09/08 08:19:42.604, NVIDIA GeForce RTX 3090, P2, 270.00 W, 179.67 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:19:52.605, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.65 W, 69, 6086 MiB, 24576 MiB, 15 %
2026/09/08 08:20:02.607, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.83 W, 72, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:20:12.608, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.68 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:20:22.610, NVIDIA GeForce RTX 3090, P2, 270.00 W, 187.84 W, 71, 6086 MiB, 24576 MiB, 27 %
2026/09/08 08:20:32.611, NVIDIA GeForce RTX 3090, P2, 270.00 W, 165.59 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:20:42.613, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.53 W, 71, 6086 MiB, 24576 MiB, 11 %
2026/09/08 08:20:52.614, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.17 W, 70, 6086 MiB, 24576 MiB, 9 %
2026/09/08 08:21:02.616, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.21 W, 71, 6086 MiB, 24576 MiB, 14 %
2026/09/08 08:21:12.617, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.28 W, 69, 6086 MiB, 24576 MiB, 4 %
2026/09/08 08:21:22.619, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.36 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:21:32.620, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.69 W, 70, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:21:42.621, NVIDIA GeForce RTX 3090, P2, 270.00 W, 185.17 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:21:52.623, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.71 W, 69, 6086 MiB, 24576 MiB, 13 %
2026/09/08 08:22:02.624, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.35 W, 71, 6086 MiB, 24576 MiB, 10 %
2026/09/08 08:22:12.625, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.24 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:22:22.627, NVIDIA GeForce RTX 3090, P2, 270.00 W, 162.36 W, 69, 6086 MiB, 24576 MiB, 16 %
2026/09/08 08:22:32.628, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.24 W, 71, 6086 MiB, 24576 MiB, 34 %
2026/09/08 08:22:42.630, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.38 W, 71, 6086 MiB, 24576 MiB, 30 %
2026/09/08 08:22:52.631, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.39 W, 71, 6086 MiB, 24576 MiB, 30 %
2026/09/08 08:23:02.633, NVIDIA GeForce RTX 3090, P2, 270.00 W, 164.31 W, 69, 6086 MiB, 24576 MiB, 4 %
2026/09/08 08:23:12.634, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.13 W, 70, 6086 MiB, 24576 MiB, 8 %
2026/09/08 08:23:22.636, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.23 W, 70, 6086 MiB, 24576 MiB, 25 %
2026/09/08 08:23:32.637, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.62 W, 70, 6086 MiB, 24576 MiB, 37 %
2026/09/08 08:23:42.639, NVIDIA GeForce RTX 3090, P2, 270.00 W, 169.35 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:23:52.640, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.14 W, 70, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:24:02.642, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.04 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:24:12.643, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.11 W, 70, 6086 MiB, 24576 MiB, 12 %
