2026/09/07 13:24:00.270, NVIDIA GeForce RTX 3090, P0, 270.00 W, 185.09 W, 70, 1 MiB, 24576 MiB, 0 %
2026/09/07 13:30:20.391, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.70 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:30:22.392, NVIDIA GeForce RTX 3090, P2, 270.00 W, 211.84 W, 74, 12012 MiB, 24576 MiB, 11 %
2026/09/07 13:30:24.393, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.29 W, 72, 12012 MiB, 24576 MiB, 57 %
2026/09/07 13:30:26.393, NVIDIA GeForce RTX 3090, P2, 270.00 W, 202.39 W, 71, 12012 MiB, 24576 MiB, 5 %
2026/09/07 13:30:28.394, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.03 W, 74, 12012 MiB, 24576 MiB, 48 %
2026/09/07 13:30:30.395, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.44 W, 72, 12012 MiB, 24576 MiB, 66 %
2026/09/07 13:30:32.395, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.39 W, 73, 12012 MiB, 24576 MiB, 35 %
2026/09/07 13:30:34.396, NVIDIA GeForce RTX 3090, P2, 270.00 W, 187.37 W, 71, 12012 MiB, 24576 MiB, 9 %
2026/09/07 13:30:36.396, NVIDIA GeForce RTX 3090, P2, 270.00 W, 185.03 W, 70, 12012 MiB, 24576 MiB, 28 %
2026/09/07 13:30:38.397, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.75 W, 69, 12012 MiB, 24576 MiB, 20 %
2026/09/07 13:30:40.398, NVIDIA GeForce RTX 3090, P2, 270.00 W, 166.03 W, 68, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:30:42.398, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.63 W, 70, 12012 MiB, 24576 MiB, 34 %
2026/09/07 13:30:44.399, NVIDIA GeForce RTX 3090, P2, 270.00 W, 202.14 W, 72, 5036 MiB, 24576 MiB, 34 %
2026/09/07 13:30:46.399, NVIDIA GeForce RTX 3090, P2, 270.00 W, 171.18 W, 68, 5036 MiB, 24576 MiB, 0 %
